r_shoulder_pitch,r_shoulder_roll,r_elbow_yaw,r_elbow_pitch,r_wrist_roll,r_wrist_pitch,r_wrist_yaw,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.7353999999999999,-1.52,0.24530555717831817,-0.3448163725640695,-0.19186090883255918,-0.2979580522312062,0.8708286854051362,0.10090693556624368,-0.3777514925725351
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.7353999999999999,-0.912,0.2492951308590014,-0.7864537772954932,-0.004192094872731644,0.09312474623880573,-0.5802325340154485,-0.5580181677497291,0.5858956498978336
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.7353999999999999,-0.30400000000000005,0.24530548829652615,-0.3448164204792095,-0.19186093660208803,0.25287935153442254,0.8849710821519667,-0.13295813138572177,-0.36769600571766325
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.7353999999999999,0.3039999999999998,0.24929513083266405,-0.7864537773070834,-0.0041920949094209625,0.09312474615996834,-0.5802325339688189,-0.5580181677636431,0.585895649943291
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.7353999999999999,0.9119999999999999,0.24530544521785622,-0.34481633535937706,-0.1918610042723442,0.7130806533314438,0.5819258948216813,-0.31916908416735307,-0.22585245292482392
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.7353999999999999,1.52,0.2453054548479499,-0.34481627425360284,-0.19186104812990773,0.8545767171662253,0.3417898212575231,-0.37214083415717225,-0.11995645924647723
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.24513333333333331,-1.52,0.25894999058777357,-0.381693077176013,-0.2203176758203239,-0.19873728154545803,0.8156837676122838,0.3052837873604437,-0.4494054887878145
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.24513333333333331,-0.912,0.2589499608441361,-0.38169309195683054,-0.22031767025465587,-0.05454164074389798,-0.8377719525050202,-0.15676091007760742,0.5201820662926876
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.24513333333333331,-0.30400000000000005,0.25894992948782647,-0.3816930774953282,-0.22031766506894082,-0.3028187207003601,-0.7830310282284406,0.006137970372380417,0.5432545964321117
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.24513333333333331,0.3039999999999998,0.2589499097420342,-0.381693025850543,-0.22031766505419206,-0.52332532990442,-0.6564811192362844,0.1684739995958635,0.5165071641583289
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.24513333333333331,0.9119999999999999,0.25894990843556753,-0.3816929482902346,-0.22031768380014874,0.6958396037027559,0.4697276913558137,-0.3153599206598746,-0.442392656283676
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,-0.24513333333333331,1.52,0.2589499239622211,-0.3816928812516563,-0.22031772094433302,0.8045409110709171,0.23989722588063214,-0.4333253003178526,-0.32770783868012465
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.24513333333333331,-1.52,0.2524639194243782,-0.4110453613245776,-0.258425905020695,-0.08763386216724839,0.7117690668867832,0.49140799713687816,-0.4941895203003517
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.24513333333333331,-0.912,0.25246389852632795,-0.4110453604077715,-0.25842588355135004,-0.12944488044035982,-0.705364488380906,-0.3209450730881033,0.6186268839287505
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.24513333333333331,-0.30400000000000005,0.25246388534245906,-0.4110453264635112,-0.2584258549528366,-0.3346526656443472,-0.6342734417380439,-0.12104939337209428,0.6863321636402866
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.24513333333333331,0.3039999999999998,0.2524639759601426,-0.41104306372206756,-0.25841408956546025,-0.5091713750083706,-0.5050263898814783,0.08995555056769892,0.6910867205477389
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.24513333333333331,0.9119999999999999,0.2524639200923349,-0.41104516611080893,-0.2584258278840336,-0.6369943459788231,-0.32944434282715784,0.29269534937772795,0.6324824587471524
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.24513333333333331,1.52,0.24929513083263882,-0.7864537773071254,-0.004192094909738042,0.09312474615945875,-0.5802325339686553,-0.5580181677636401,0.5858956499435369
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.7353999999999999,-1.52,0.22737530696193778,-0.4259582520394902,-0.29720786669407273,-0.02870932219315078,-0.5652974799296177,-0.6481511464642373,0.5094257800126807
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.7353999999999999,-0.912,0.24929513085898872,-0.7864537772955289,-0.004192094873038343,0.09312474623833106,-0.5802325340153,-0.5580181677497218,0.5858956498980631
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.7353999999999999,-0.30400000000000005,0.24929513082848206,-0.7864537773156213,-0.00419209497778128,0.09312474605200363,-0.580232533934648,-0.5580181677624871,0.5858956499953931
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.7353999999999999,0.3039999999999998,0.22737639213385857,-0.425956681326628,-0.2971961808918013,-0.4645754426864094,-0.3233671984380242,0.006051661735301583,0.8243583507294093
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.7353999999999999,0.9119999999999999,0.22737538130796836,-0.4259580375945503,-0.29720772393039097,-0.5400630819635595,-0.16946330760625522,0.2525303087025456,0.7847563303738088
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.7353999999999999,0.7353999999999999,1.52,0.22737540892672065,-0.42595797250728273,-0.2972077458723831,-0.5660263810808779,-3.1009970411730946e-05,0.4758594570670568,0.6731804454072566
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.7353999999999999,-1.52,0.25584677944104994,-0.31844169139753503,-0.2139695159844075,0.4524218388972909,-0.7293104135693511,-0.09788279784166136,0.5038251266409647
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.7353999999999999,-0.912,0.25584676300789005,-0.3184417072551399,-0.21396948992294385,0.21336564586810144,-0.8312968466330855,0.05741995588075209,0.5100231392866688
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.7353999999999999,-0.30400000000000005,0.25584673144691383,-0.318441717094244,-0.21396949019780528,0.045257566474823145,0.8570479728142255,-0.20745691900893143,-0.4694487743376537
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.7353999999999999,0.3039999999999998,0.255846695662849,-0.31844170656656096,-0.21396951333279338,0.2997303464181513,0.8042022504273159,-0.33846877809070597,-0.385822946571974
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.7353999999999999,0.9119999999999999,0.2558466670002343,-0.3184416725970817,-0.21396956169450462,0.5267158741450799,0.6776059961424159,-0.4384409251506284,-0.2668146492764024
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.7353999999999999,1.52,0.2558466552992895,-0.31844163396271774,-0.21396962907895245,0.7053981327060739,0.4888689237714601,-0.49820524564205965,-0.12333767859033773
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.24513333333333331,-1.52,0.27273995351823765,-0.34719005113697043,-0.24923989812347058,0.3179892606914663,-0.6775757878661999,-0.2661466038892108,0.6074042039866313
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.24513333333333331,-0.912,0.24929513082819246,-0.7864537773158031,-0.00419209497948958,0.09312474604986513,-0.580232533933198,-0.5580181677628235,0.5858956499968487
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.24513333333333331,-0.30400000000000005,0.24929513083263424,-0.7864537773070954,-0.004192094909434507,0.09312474615990704,-0.5802325339687859,-0.5580181677636551,0.5858956499433221
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.24513333333333331,0.3039999999999998,0.27273989339135357,-0.3471899688247897,-0.24923984201037924,-0.34111722722877197,-0.6662323778498598,0.31736663642767854,0.5822816106274161
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.24513333333333331,0.9119999999999999,0.27273987153135015,-0.3471899073538458,-0.24923987884424156,0.5249052282278139,0.5335738208164241,-0.47711417617261065,-0.46058174303113686
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,-0.24513333333333331,1.52,0.2727398600174468,-0.347189863020679,-0.24923994584405507,0.6605560251471687,0.3519831124072147,-0.5931072819895815,-0.2966435205306767
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.24513333333333331,-1.52,0.2492951308326522,-0.7864537773070883,-0.004192094909423405,0.09312474615994643,-0.5802325339688079,-0.5580181677636475,0.5858956499433013
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.24513333333333331,-0.912,0.2662539235098228,-0.3765423938471183,-0.2873480378787261,-0.01821279078442497,-0.6077442441077061,-0.19735433379616033,0.76900357277302
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.24513333333333331,-0.30400000000000005,0.26625392176247914,-0.37654234063564995,-0.2873479980927808,-0.19929931810496532,-0.5744255644617596,0.04188794493085193,0.7928180451813358
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.24513333333333331,0.3039999999999998,0.2662539181766018,-0.3765422627108862,-0.28734798218597857,-0.36210880540333673,-0.4884283674592834,0.27728884788416786,0.7439259625456679
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.24513333333333331,0.9119999999999999,0.24929513085897814,-0.7864537772955327,-0.00419209487303418,0.09312474623831858,-0.5802325340152942,-0.558018167749725,0.5858956498980676
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.24513333333333331,1.52,0.26625390100358615,-0.37654213860433206,-0.28734807080969543,-0.5762193119637024,-0.1940520876227168,0.6525473693089698,0.4522134701855815
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.7353999999999999,-1.52,0.23791662025406454,-0.3995837547146036,-0.31931637823707704,0.0012605313876805596,-0.45808481542432544,-0.5458275976320196,0.7015902982521498
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.7353999999999999,-0.912,0.23791663849686925,-0.3995837253074412,-0.3193163229529741,-0.13592004666922688,-0.43745764126288006,-0.3107861214477596,0.832807624682682
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.7353999999999999,-0.30400000000000005,0.23791666509934611,-0.39958365904974197,-0.3193162704533657,-0.26063588020240064,-0.37671280732505324,-0.047243516122189654,0.8876510851301933
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.7353999999999999,0.3039999999999998,0.23791669139392585,-0.39958356833670605,-0.3193162415052756,-0.36144973740303166,-0.2814209964732979,0.2206316427919135,0.8610911614191595
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.7353999999999999,0.9119999999999999,0.23791751962260715,-0.39958223029996776,-0.31930487228422033,-0.42912461281658826,-0.16032871447699884,0.46828059771119557,0.7555528120498338
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,-0.24513333333333331,0.7353999999999999,1.52,0.23791669582724786,-0.3995834463786775,-0.31931631384371933,-0.457430199413052,-0.024518593410771356,0.672971489568938,0.5807459216124186
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.7353999999999999,-1.52,0.24929513083264268,-0.7864537773071056,-0.004192094909569843,0.09312474615972284,-0.5802325339687299,-0.5580181677636483,0.5858956499434134
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.7353999999999999,-0.912,0.249100584861362,-0.28988580514889284,-0.23481604922886606,0.3903513855999962,-0.6928012895604372,0.09461078242084915,0.5989164956763782
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.7353999999999999,-0.30400000000000005,0.2491005625003011,-0.2898857991634138,-0.23481602508388738,0.1650699901419469,-0.7778816760639237,0.26955166556031346,0.5431334053362756
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.7353999999999999,0.3039999999999998,0.24909787867590505,-0.289883738632279,-0.23480542486059336,0.07534879346040975,0.7916268280237625,-0.41978389857077114,-0.43752828820297024
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.7353999999999999,0.9119999999999999,0.24910048902443072,-0.28988578605429066,-0.2348160823317416,0.3088587264446246,0.7327717264811779,-0.5314983347242259,-0.2918242693029024
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.7353999999999999,1.52,0.24929513085897473,-0.786453777295522,-0.004192094872920271,0.09312474623848613,-0.5802325340153409,-0.5580181677497318,0.5858956498979881
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.24513333333333331,-1.52,0.24929513085899102,-0.7864537772954845,-0.00419209487260902,0.09312474623897278,-0.5802325340154942,-0.558018167749738,0.5858956498977531
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.24513333333333331,-0.912,0.26391466685747805,-0.3098335630313782,-0.2765111162107156,0.24969434296853663,-0.6012689089558743,0.016826647228503192,0.758844712807285
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.24513333333333331,-0.30400000000000005,0.24929513085432586,-0.7864537773042897,-0.004192094942941482,0.09312474612829356,-0.5802325339795366,-0.5580181677490189,0.5858956499516401
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.24513333333333331,0.3039999999999998,0.26391461923533,-0.3098334693282657,-0.2765110835463754,-0.1385137729108051,-0.6361491961498557,0.4472837382771914,0.6132417079950507
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.24513333333333331,0.9119999999999999,0.2639145797512982,-0.30983342834985456,-0.27651112920204557,-0.32258668939743484,-0.5655171822882545,0.6103416693304536,0.4512329675891058
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,-0.24513333333333331,1.52,0.26391454499794986,-0.30983341279155635,-0.27651120974407756,-0.47707630666461737,-0.44302360037724614,0.7174273587473976,0.24784324087770288
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,0.24513333333333331,-1.52,0.2574286584854016,-0.3391860126735904,-0.31461932346112936,0.2316157030494543,-0.4238916102750837,-0.3205661841367125,0.814805124202917
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,0.24513333333333331,-0.912,0.2574286782928034,-0.3391859632642622,-0.31461925740100044,0.09410801489534448,-0.4737866515799427,-0.06196406481641411,0.8734015943359337
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,0.24513333333333331,-0.30400000000000005,0.24929513085898233,-0.7864537772955318,-0.004192094873042507,0.09312474623831585,-0.5802325340152924,-0.5580181677497245,0.5858956498980705
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,0.24513333333333331,0.3039999999999998,0.25742866482227983,-0.339185809232762,-0.31461921207890453,-0.19339650654790255,-0.44263772964708653,0.44805105585047356,0.7522764670646129
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,0.24513333333333331,0.9119999999999999,0.2574286318602997,-0.3391857489972606,-0.3146192588683846,-0.31702729823903364,-0.36445031508227327,0.652692376500917,0.583662849310521
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,0.24513333333333331,1.52,0.24929513085896504,-0.7864537772955393,-0.004192094873067265,0.0931247462382643,-0.580232534015261,-0.5580181677497337,0.585895649898101
0.5008947363857588,-0.3374712185597486,-0.12677129682160393,-1.802499547352798,0.24513333333333331,0.7353999999999999,-1.52,0.2492951308589816,-0.7864537772955007,-0.0041920948727377505,0.09312474623876875,-0.5802325340154278,-0.5580181677497369,0.5858956498978523
